20.659	42.704998	50.515998
27.885999	48.472	44.165
27.885999	48.472	44.165
39.127998	-24.163	31.827999
27.885999	-43.799999	5.183
2.044	-25.768999	-25.987998
-17.447	-7.957	-23.140998
-22.483999	-5.694	-19.417999
-16.497999	-3.65	-22.045999
-15.257	-33.944999	-12.702
-18.031	-40.588001	0.584
-14.454	-42.34	18.906999
-7.519	-41.756	26.425998
6.935	-40.734001	33.069
10.95	-41.244998	34.602001
4.307	-38.617	37.156997
-22.337999	-25.914999	35.696998
-41.244998	-6.789	17.008998
-40.734001	-0.219	3.139
-25.111999	0.584	-18.760999
-17.228	-15.184	-22.556999
-17.228	-15.184	-22.556999
14.6	-49.201999	6.132
14.965001	-45.916999	21.097
5.913	-14.965001	51.829998
4.088	7.957	57.888999
8.249	14.381	58.180999
13.505001	31.608999	56.283
16.716999	36.718997	55.187999
23.871	42.412998	53.144001
34.602001	37.595001	51.465
31.754999	33.506999	54.02
20.074998	32.703998	57.669998
12.556	31.389999	58.034999
12.337	27.01	57.888999
18.468999	23.433	56.575
22.191999	31.243999	53.800998
22.337999	36.645999	51.537998
32.193	36.864997	47.158
39.784999	36.572998	43.434997
44.675998	19.855998	45.770999
35.916	-29.345998	31.316999
25.841999	-44.675998	12.264
13.943	-32.339	-22.410999
21.607999	-11.899001	-28.250999
24.017	-1.46	-28.907999
15.914	-1.314	-30.732999
7.227	-7.081	-30.513999
-1.387	-10.804	-28.396999
1.095	-8.322	-27.812999
5.329	-8.906001	-27.739999
11.023	-11.534	-27.447999
12.264	-14.892001	-25.987998
14.965001	-16.059999	-26.352998
21.899999	-12.775	-27.01
24.017	-8.176	-28.104999
18.979999	-5.037	-30.805999
14.162	-16.789999	-29.199998
12.775	-19.271999	-27.666999
14.308	-16.059999	-26.206998
12.191	-13.359001	-27.375
0.219	-8.395	-28.031999
-31.827999	-10.512001	-10.731
-39.273998	-12.775	17.228
-38.471	-7.884	25.914999
-38.909	-12.629	18.177
-35.478	-22.337999	6.205
-15.841	-42.558998	-0.438
-7.446	-46.281997	9.344
-3.869	-43.727001	20.878
-3.285	-22.264999	44.457
-5.475	4.307	54.384998
-2.044	13.359001	56.355998
1.606	18.322999	57.451
1.606	-10.95	52.413997
0.073	-30.440999	40.441997
-7.811	-46.646999	13.943
-13.067	-44.091999	-2.044
-25.184999	-13.724	-18.177
-33.141998	1.46	-10.512001
-38.543998	7.008	-0.146
-41.390998	7.884	15.184
-37.887001	-9.782	26.499
-27.812999	-23.725	31.024999
4.161	-37.813999	34.382999
11.972001	-31.170999	40.003997
0.292	-9.855	52.121997
10.147001	-0.657	54.822998
21.17	11.242	54.895999
47.668998	19.344999	37.959999
46.354999	-24.819999	-0.803
26.937	-43.507999	-3.869
-23.433	-37.595001	-1.46
-36.354	-19.636999	1.752
-42.194	1.241	12.337
-38.835998	-17.958	13.286001
-31.608999	-28.469999	19.782999
-15.841	-20.586	43.727001
-13.724	5.402	53.728
-14.381	13.797	53.946998
-21.972999	20.805	49.566997
-20.513	3.358	48.836997
-9.636	0.292	52.486999
13.578001	14.162	56.429
23.433	23.140998	55.406997
59.640998	10.877	18.031
39.638999	-32.339	-7.738
22.045999	-42.631999	-11.607
-25.330999	-35.77	-4.672
-34.748001	-5.767	-9.125
-27.083	-2.336	-17.301
-10.001	-30.586999	-18.687999
5.11	-45.916999	0.219
10.512001	-7.738	51.027
20.805	22.556999	53.436
29.491998	27.812999	50.297
49.493999	-1.752	33.215
24.600999	-43.580997	-4.891
2.847	-40.880001	-16.716999
-21.461999	-21.024	-18.468999
-28.469999	-12.775	-14.016
-33.433998	9.709	-6.278
-33.506999	-4.745	-8.541
-24.09	-33.433998	-2.847
-17.958	-28.104999	34.528999
-7.446	7.154	54.968997
-2.482	19.636999	56.939998
6.351	32.703998	57.597
3.723	21.899999	60.152
-2.847	7.081	58.545997
-22.337999	-32.119998	28.761999
-27.375	-35.04	9.125
-27.375	-35.04	9.125
3.65	-35.550998	-18.468999
11.096	-45.113998	1.46
3.723	-10.585	49.859001
7.811	26.060998	55.479999
12.629	33.433998	53.800998
19.563999	37.887001	53.144001
18.760999	35.77	55.698997
12.556	34.090999	56.575
5.329	26.206998	56.939998
10.293001	26.499	56.283
24.017	41.61	48.398998
51.975997	30.659999	20.220998
51.975997	3.869	-2.555
17.739	-35.112998	-17.666
-33.871997	-16.789999	-5.037
-40.660999	-5.475	9.344
-33.725997	-14.6	30.659999
-26.791	-27.302	28.396999
-17.958	-30.805999	33.361
-15.184	-2.628	50.807998
0.292	-3.65	54.02
24.600999	8.687001	53.508998
52.340999	-11.607	16.789999
40.295997	-28.323999	-7.081
7.738	-23.871	-26.791
-8.249	-10.804	-26.791
-29.345998	10.731	-11.680001
-36.208	11.826001	-1.46
-35.186	4.015	-5.694
-21.388999	-36.208	-5.329
-24.673999	-31.681999	25.257999
-24.600999	-23.140998	34.674999
-13.651	-16.935998	44.967998
9.928	-2.482	54.458
21.315999	9.417	54.384998
48.034	6.059	34.236999
52.559997	-10.220001	8.322
23.944	-21.753999	-24.163
4.161	-17.666	-27.156
-2.044	-12.483	-26.937
-10.731	-0.657	-25.111999
-14.162	-7.154	-23.433
-10.147001	-27.812999	-19.198999
-4.453	-43.069999	21.826999
-1.022	-30.222	39.930999
-2.19	-0.876	55.771999
-6.935	14.892001	56.501998
-6.278	18.687999	56.575
-0.876	27.812999	56.137001
7.227	35.988998	54.238998
15.695	39.638999	51.902999
42.850997	41.464	34.456001
53.582	28.615999	12.41
38.251998	-6.424	-19.125999
7.446	-24.527999	-24.892999
-4.891	-23.286998	-24.163
-5.402	-11.826001	-26.572
1.533	-3.285	-27.302
7.957	-14.454	-27.593999
9.49	-43.727001	-4.161
-0.292	-43.873001	21.388999
-7.373	-38.325	29.857
-20.44	-24.381999	36.718997
-23.286998	-19.417999	38.397998
-23.286998	-19.417999	38.397998
9.928	6.789	55.771999
19.271999	18.833999	54.02
24.746999	37.521999	49.859001
53.800998	8.687001	22.191999
51.975997	-3.869	1.168
34.017997	-11.461	-21.243
22.848999	-15.33	-28.469999
-3.723	-20.294	-26.060998
-20.513	-14.746	-19.636999
-22.921998	-6.789	-19.636999
1.46	-30.076	-19.563999
25.549999	-36.5	16.497999
35.404998	-21.826999	30.440999
39.711997	6.351	44.091999
39.493	7.008	43.727001
41.464	5.694	42.34
52.413997	-3.796	25.184999
50.223999	-19.563999	9.052
27.593999	-35.842998	-14.892001
1.971	-29.053998	-25.257999
-18.468999	-21.753999	-21.024
-38.689998	-5.767	0.438
